Anno,Nil,eastas M,eastas F,noraf M,noraf F,ssaf M,ssaf F,seas M,seas F,ita M,ita F,southas M,southas F,soam M,soam F,eu15 M,eu15 F,westas M,westas F,noram M,noram F,eun13 M,eun13 F,otheu M,otheu F,ocean M,ocean F,other M,other F
2011,Tibaldi,53,57,319,118,29,22,120,153,4592,5180,92,40,161,252,39,57,10,4,3,5,34,78,77,129,0,2,0,0
2011,Navigli,45,60,258,119,39,48,137,171,6800,7660,137,65,228,352,93,158,18,16,22,28,65,130,56,127,3,1,1,0
2011,S. Cristoforo,24,39,405,212,27,44,116,176,5147,5636,103,67,189,277,38,55,11,7,11,10,87,116,90,145,0,1,0,0
2011,Barona,15,22,405,367,44,61,72,117,7223,8164,97,79,115,221,11,40,18,16,4,2,31,57,55,95,0,0,0,0
2011,Cantalupa,8,6,8,2,2,3,0,0,197,200,1,1,5,7,2,2,1,1,0,1,9,4,1,3,0,0,0,0
2011,Ronchetto S/N,28,37,286,141,25,30,80,111,6156,6683,61,38,182,300,32,45,15,5,2,4,70,89,44,67,0,1,0,0
2011,Giambellino,152,150,1400,667,130,217,479,670,11189,13013,395,265,540,775,80,99,39,19,9,6,222,293,155,288,0,2,2,0
2011,Tortona,40,45,79,29,8,20,81,133,6309,7456,69,49,77,189,90,118,8,8,11,15,34,64,44,140,1,2,0,0
2011,Washington,83,111,73,35,28,47,225,332,10773,12909,103,98,169,381,216,313,25,44,25,43,28,108,94,272,3,3,0,0
2011,Bande Nere,327,320,459,161,51,52,508,754,17057,20486,196,152,474,749,143,199,130,130,23,25,190,335,133,397,1,2,1,0
2011,Lorenteggio,56,55,284,162,26,27,74,115,5325,6197,68,53,135,230,27,36,7,14,1,2,50,86,53,125,2,0,0,0
2011,Muggiano,1,2,20,13,5,5,8,9,1370,1376,6,3,21,25,1,7,0,0,0,1,8,16,6,13,0,0,0,0
2011,Baggio,66,66,489,270,80,60,433,462,11801,13251,195,165,619,799,16,35,9,2,4,3,175,196,142,256,0,0,0,0
2011,Forze Armate,111,113,462,270,100,101,283,364,9439,10572,122,105,322,546,27,40,13,11,3,4,99,163,91,180,0,1,1,0
2011,Selinunte,207,216,2221,977,296,301,492,637,8045,9764,253,168,435,726,61,110,48,33,5,9,203,243,99,254,0,0,0,0
2011,De Angeli - Monte Rosa,105,138,72,30,38,35,136,237,8309,9905,96,84,157,315,243,317,17,22,16,20,61,135,74,185,0,1,0,0
2011,Tre Torri,2,2,0,1,3,9,8,10,538,629,5,3,7,18,24,29,1,0,3,6,1,8,2,16,0,0,0,0
2011,S. Siro,79,71,131,50,25,27,142,202,5098,5455,80,65,158,257,400,433,11,6,15,12,56,90,50,103,0,0,0,0
2011,Quarto Cagnino,45,58,130,76,21,20,32,41,4256,4473,31,21,75,120,16,21,1,0,5,4,19,32,12,41,1,0,0,0
2011,Quinto Romano,3,3,64,34,14,10,26,23,2216,2330,20,14,42,65,9,12,2,0,0,0,20,20,16,25,0,0,0,0
2011,Figino,1,3,32,19,5,4,8,11,737,768,18,17,13,25,1,1,1,0,0,0,31,29,5,14,0,0,0,0
2011,Trenno,2,1,9,0,94,11,8,13,1988,2010,24,3,11,27,5,6,4,0,0,0,7,9,5,22,0,0,0,0
2011,Gallaratese,72,68,195,121,84,48,94,172,14414,16096,68,79,252,413,43,73,41,27,3,8,124,165,114,198,1,2,0,0
2011,QT 8,7,12,22,17,3,6,28,34,1677,2007,26,22,18,53,22,24,9,6,1,5,17,23,11,40,0,0,0,0
2011,Portello,34,30,25,10,12,10,48,74,3258,3691,29,20,67,116,50,54,6,4,5,8,15,30,20,70,1,1,0,0
2011,Pagano,53,49,17,9,39,50,107,228,7249,8030,82,89,62,230,186,244,5,3,26,26,30,70,53,168,3,7,0,0
2011,Sarpi,925,840,146,48,107,111,246,362,11222,13039,186,114,232,425,217,315,19,17,18,20,75,167,113,224,3,3,0,0
2011,Ghisolfa,262,251,226,80,45,32,211,259,6690,7706,118,62,219,380,51,92,29,12,7,11,51,104,71,137,0,0,1,0
2011,Villapizzone,1146,1044,1542,566,266,128,770,892,13189,14869,490,353,996,1284,88,107,80,30,11,7,322,391,210,410,1,0,0,0
2011,Maggiore - Musocco,27,18,91,32,19,8,17,27,1999,2197,38,28,112,131,4,5,4,1,1,2,38,40,13,47,0,1,0,0
2011,Cascina Triulza - Expo,6,3,5,0,1,1,0,1,284,71,0,0,2,4,2,1,0,0,0,0,3,1,3,0,0,0,0,0
2011,Sacco,12,10,1,0,0,0,4,4,120,100,0,1,6,5,0,1,0,0,0,0,2,5,0,2,0,0,0,0
2011,Stephenson,6,3,0,0,0,0,0,0,22,21,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Quarto Oggiaro,720,680,911,558,242,171,261,305,12055,13451,322,275,425,587,14,35,55,41,5,6,154,201,179,271,0,1,0,0
2011,Bovisa,361,314,912,223,69,40,203,251,4104,4458,188,132,300,415,22,29,41,20,3,3,104,121,103,170,0,1,0,0
2011,Farini,114,121,306,57,38,17,64,91,1256,1292,88,44,65,114,9,9,7,5,0,2,24,37,22,37,0,1,0,0
2011,Dergano,683,645,1374,251,127,73,373,434,7095,7407,480,204,540,693,37,58,39,23,7,5,152,196,141,215,0,0,0,0
2011,Affori,676,679,907,232,130,49,408,496,8069,8716,350,206,492,640,26,47,47,27,2,3,221,244,168,225,1,0,0,0
2011,Bovisasca,47,38,109,89,29,12,22,31,3051,3401,27,23,96,136,5,7,4,6,1,1,38,61,38,63,0,0,0,0
2011,Comasina,390,355,311,126,46,29,54,74,3117,3511,211,133,230,298,6,8,25,22,0,0,109,124,81,116,0,0,0,0
2011,Bruzzano,80,69,308,129,31,32,67,72,4942,5260,115,69,201,320,9,15,14,15,7,5,97,116,113,154,0,0,1,0
2011,Parco Nord,2,4,4,0,3,0,0,3,50,51,3,3,1,1,6,0,0,0,0,0,3,0,2,5,1,0,0,0
2011,Parco delle Abbazie,0,0,11,0,0,0,1,0,119,116,3,1,1,4,0,1,0,0,0,0,48,33,63,44,0,0,0,0
2011,Parco dei Navigli,0,0,5,0,0,0,0,0,137,112,0,0,2,3,1,3,0,0,0,0,10,13,2,5,0,0,0,0
2011,Parco Agricolo Sud,0,0,0,0,0,0,0,0,144,123,0,1,1,3,4,6,0,0,0,0,4,5,3,0,0,0,0,0
2011,Parco Bosco in Città,0,0,6,2,99,0,5,4,142,150,24,0,7,9,1,3,5,3,0,0,10,10,84,74,0,0,1,0
2012,Duomo,37,43,39,28,51,96,165,322,7210,7451,172,141,103,300,235,257,25,41,33,44,24,124,56,211,5,5,0,0
2012,Brera,42,64,93,31,43,68,140,321,7302,8262,134,140,79,259,250,334,17,21,40,54,47,133,93,244,10,7,2,0
2012,Giardini Porta Venezia,0,0,0,0,0,0,3,4,23,22,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2012,Guastalla,23,39,25,9,33,53,136,318,6215,6904,210,170,98,273,128,173,37,36,29,17,29,117,48,186,5,1,0,0
2012,Vigentina,56,49,232,39,27,21,63,149,5710,6461,125,99,94,177,79,133,15,18,17,23,29,96,49,159,2,2,0,0
2012,Ticinese,94,109,293,74,33,36,169,184,8202,9385,148,78,161,309,145,161,15,25,27,24,65,146,87,198,1,4,0,0
2012,Magenta - S. Vittore,38,39,32,22,32,48,108,279,7281,8093,175,148,78,233,280,354,13,9,21,43,23,95,47,164,1,5,0,0
2012,Parco Sempione,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Garibaldi Repubblica,55,59,36,13,17,15,21,29,2155,2385,67,36,79,135,36,48,3,5,8,6,19,48,10,56,0,0,0,0
2012,Centrale,304,284,266,96,207,39,288,367,6567,6880,748,213,324,448,117,134,47,34,12,16,76,147,85,214,1,2,0,0
2012,Isola,334,336,632,157,77,64,243,317,8612,9589,375,190,306,397,110,148,39,23,10,18,108,178,117,253,0,1,0,0
2012,Maciachini - Maggiolina,423,388,512,141,63,63,468,585,9838,11174,352,193,413,643,118,167,41,32,16,20,109,189,135,301,0,0,0,0
2012,Greco,272,259,358,112,83,98,356,387,5473,6038,248,90,307,427,33,55,13,8,0,5,120,122,86,197,0,2,0,0
2012,Niguarda - Cà Granda,191,199,666,432,161,144,166,230,15100,16875,213,154,431,681,54,91,35,17,8,15,147,224,182,384,0,2,0,0
2012,Bicocca,17,35,177,73,90,26,69,89,3051,3085,86,38,131,127,19,29,18,13,1,3,26,58,28,67,1,0,0,0
2012,Vle Monza,241,248,577,223,130,56,639,790,10455,11084,373,231,670,882,56,80,34,21,9,9,236,277,231,377,1,1,0,0
2012,Adriano,211,176,327,97,190,64,237,272,6113,6111,111,72,263,342,26,46,28,25,6,5,173,177,88,146,0,1,0,0
2012,Parco Lambro - Cimiano,67,91,296,155,30,41,283,343,7818,9056,68,59,338,534,59,104,24,21,8,8,111,157,94,210,0,0,0,0
2012,Padova,608,576,1891,584,226,118,1205,1325,11527,12905,665,377,1067,1454,59,119,60,23,10,3,404,432,302,499,0,1,0,0
2012,Loreto,770,745,2798,644,363,162,1265,1528,13920,15082,1726,539,1196,1532,125,192,111,62,15,10,309,435,337,573,1,6,0,0
2012,Buenos Aires - Venezia,349,377,558,227,122,170,605,859,25298,28457,627,327,489,904,440,533,104,94,69,76,182,458,273,724,6,8,0,0
2012,Città Studi,148,184,446,168,136,149,354,526,14380,16826,323,212,586,863,191,241,105,89,8,14,208,317,160,425,2,2,2,0
2012,Lambrate,81,72,312,112,50,34,197,224,4065,4308,83,52,197,261,22,42,39,29,4,3,82,130,38,98,0,0,0,0
2012,Parco Forlanini - Ortica,3,4,68,19,3,7,4,13,378,323,17,10,19,40,1,9,2,3,2,2,28,20,19,16,0,0,0,0
2012,Corsica,110,131,157,55,39,34,313,359,7384,8767,157,66,230,457,60,103,29,28,10,10,83,158,113,248,2,0,0,0
2012,XXII Marzo,93,133,202,81,45,62,229,351,12966,15028,159,105,215,422,192,304,48,27,24,40,83,191,83,267,4,8,0,0
2012,Porta Romana,82,94,127,65,21,18,161,217,6926,7639,111,57,139,239,114,133,14,14,17,21,50,140,68,180,0,2,0,0
2012,Umbria - Molise,122,139,731,330,186,213,374,452,8411,9669,208,109,331,511,60,83,54,39,5,12,107,200,134,262,1,1,0,0
2012,Ortomercato,44,51,370,112,24,23,112,132,1276,1402,51,26,119,160,5,3,4,4,1,1,77,76,22,42,0,0,0,0
2012,Mecenate,46,51,272,187,75,58,156,170,7491,8819,135,98,337,508,26,39,30,19,6,8,121,158,106,213,4,3,0,0
2012,Parco Monlué - Ponte Lambro,7,6,334,140,125,39,82,96,1620,1640,74,56,247,292,4,22,16,9,3,3,66,95,37,43,0,0,0,0
2012,Triulzo Superiore,3,2,291,53,21,8,52,54,248,218,121,74,100,122,2,4,0,1,0,0,43,37,27,27,0,0,0,0
2012,Rogoredo,14,19,246,80,32,19,60,76,3909,3776,138,61,193,273,27,32,18,9,2,8,75,96,51,89,1,0,0,0
2012,Chiaravalle,0,0,21,4,5,6,8,10,496,492,37,11,11,18,2,1,2,0,0,0,12,10,4,5,0,0,0,0
2012,Lodi - Corvetto,233,261,1594,592,259,200,687,836,12845,14403,491,289,753,1077,68,118,46,34,7,11,369,412,249,450,1,0,2,1
2012,Scalo Romana,109,99,697,283,221,31,281,326,3740,3884,415,147,297,411,24,34,24,3,2,1,77,100,65,115,0,0,0,0
2012,Ex OM - Morivione,68,70,152,57,9,10,119,119,3054,3478,109,75,107,164,8,28,7,11,5,4,32,60,23,73,0,0,0,0
2012,Ripamonti,52,50,171,55,23,21,83,120,5895,6256,138,70,149,246,28,43,12,8,7,4,81,98,78,120,1,0,0,0
2012,Quintosole,0,0,22,13,3,0,2,4,440,122,7,5,1,2,1,0,0,0,1,0,13,10,19,18,0,0,0,0
2012,Ronchetto delle Rane,0,0,32,15,3,5,13,7,325,328,4,3,19,10,1,2,3,2,0,1,1,3,1,2,0,0,0,0
2012,Gratosoglio - Ticinello,75,67,404,317,163,57,152,157,7751,8658,152,114,177,274,10,27,19,20,3,5,75,95,97,143,0,1,0,1
2012,Stadera,172,196,845,380,119,122,454,548,11730,12587,463,215,463,687,50,88,26,25,9,15,191,252,176,318,1,2,0,0
2012,Tibaldi,60,59,356,128,32,25,121,172,4604,5222,125,56,189,268,43,65,12,5,6,3,38,80,82,147,0,2,0,0
2012,Navigli,56,74,282,133,43,54,136,171,6909,7742,162,83,245,390,103,166,20,22,26,35,82,160,60,148,3,1,0,0
2012,S. Cristoforo,30,47,471,215,44,47,120,167,5146,5616,114,67,199,296,40,60,14,11,11,10,96,123,101,149,1,1,0,0
2012,Barona,16,27,428,376,43,57,75,121,7098,8042,109,78,126,235,9,41,17,16,5,2,35,69,52,100,0,0,0,0
2012,Cantalupa,6,4,11,2,3,4,0,1,201,196,1,1,4,9,3,2,1,1,0,1,10,4,2,4,0,0,0,0
2012,Ronchetto S/N,36,52,316,145,28,34,86,126,6172,6733,65,38,191,313,38,47,19,6,2,4,79,107,50,82,0,1,0,0
2012,Giambellino,204,200,1581,742,138,236,539,733,11150,12956,446,303,590,838,81,111,44,25,10,9,251,324,171,328,0,2,1,0
2012,Tortona,50,53,84,32,7,20,88,144,6302,7455,78,48,75,182,92,134,8,9,8,12,33,82,43,133,1,2,0,0
2012,Washington,83,109,82,40,28,49,233,355,10846,12975,103,88,170,409,230,321,28,47,31,44,38,139,106,294,3,2,0,0
2012,Bande Nere,353,362,524,185,57,56,552,843,17033,20366,219,171,532,846,145,204,134,132,24,26,205,377,151,446,2,2,1,0
2012,Lorenteggio,64,64,309,164,27,24,78,123,5326,6108,84,61,137,231,27,40,8,14,2,2,60,95,61,142,2,0,0,0
2012,Muggiano,1,2,27,13,5,7,8,10,1431,1430,7,4,28,30,2,8,0,0,0,1,9,21,7,14,0,0,0,0
2012,Baggio,71,73,576,298,86,69,478,487,11689,13094,252,189,654,870,18,34,12,10,3,4,205,234,161,281,0,0,0,0
2012,Forze Armate,129,130,519,287,107,115,330,400,9475,10554,134,119,370,601,30,41,14,16,3,4,115,180,108,213,0,1,0,0
2012,Selinunte,237,254,2355,1078,314,314,540,670,7988,9618,302,195,476,783,61,113,50,40,5,9,257,309,112,300,0,0,0,0
2012,De Angeli - Monte Rosa,113,150,86,41,40,34,164,267,8294,9903,91,78,181,349,262,333,15,22,17,22,57,155,76,218,0,1,0,0
2012,Tre Torri,2,3,0,1,3,10,10,11,551,630,4,3,7,17,28,26,1,0,3,7,1,9,5,14,0,0,0,0
2012,S. Siro,94,85,153,62,28,31,166,221,5065,5407,94,72,176,247,441,459,11,7,15,14,64,93,47,116,0,0,0,0
2012,Quarto Cagnino,55,66,145,86,15,20,38,48,4228,4443,41,28,93,128,16,21,1,0,7,5,22,38,15,50,1,0,0,0
2012,Quinto Romano,3,3,76,24,14,10,28,22,2177,2312,25,12,43,70,7,9,2,0,0,0,27,28,20,25,0,0,0,0
2012,Figino,1,5,30,18,4,5,7,12,718,745,24,20,19,32,2,0,1,0,1,0,34,36,12,19,0,0,0,0
2012,Trenno,0,2,17,5,84,2,8,12,1953,1977,55,4,14,34,5,6,1,0,0,0,7,11,8,25,0,0,0,0
2012,Gallaratese,79,72,232,153,81,58,120,188,14235,16001,85,94,277,436,42,73,34,22,5,9,150,201,106,233,1,3,0,0
2012,QT 8,7,12,22,17,3,6,29,35,1681,1993,31,27,19,57,23,29,6,5,1,4,20,23,14,40,0,0,0,0
2012,Portello,41,34,27,6,12,15,48,74,3277,3679,36,22,69,123,50,56,6,4,5,7,17,32,22,76,1,1,1,0
2012,Pagano,62,51,16,8,44,47,113,216,7273,8060,87,87,74,227,197,247,11,6,22,23,33,74,52,182,1,4,0,0
2012,Sarpi,1055,959,166,54,99,96,253,361,11327,13162,192,121,238,458,231,332,19,21,16,25,87,205,119,265,4,3,0,0
2012,Ghisolfa,301,291,241,84,46,35,231,280,6679,7704,138,69,253,393,59,95,29,14,7,10,59,121,78,138,0,1,0,0
2012,Villapizzone,1277,1176,1712,625,291,140,855,997,13174,14781,589,386,1088,1385,90,113,88,37,11,7,383,431,240,467,1,0,0,0
2012,Maggiore - Musocco,31,22,98,35,21,13,23,28,1997,2177,38,31,119,138,5,8,2,2,1,2,37,32,12,46,0,1,0,0
2012,Cascina Triulza - Expo,7,3,7,0,1,1,0,1,361,61,1,0,2,5,2,1,1,0,0,0,4,4,5,0,0,0,0,0
2012,Sacco,13,10,1,0,0,0,2,3,118,95,0,1,6,5,0,1,0,0,0,0,1,2,0,0,0,0,0,0
2012,Stephenson,6,2,0,0,0,0,0,0,23,21,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Quarto Oggiaro,775,763,970,578,247,184,298,331,11863,13242,377,305,477,656,15,35,56,41,5,6,161,194,198,308,0,1,0,0
2012,Bovisa,393,372,1038,247,82,41,222,287,4103,4404,219,152,328,443,22,25,50,30,2,3,122,129,114,178,0,1,0,0
2012,Farini,126,137,354,63,36,19,74,103,1252,1297,106,46,77,105,8,11,12,8,0,2,27,43,25,41,0,1,0,0
2012,Dergano,755,717,1554,313,143,81,400,450,7159,7415,590,234,599,743,37,61,36,23,7,6,160,215,149,235,0,0,0,0
2012,Affori,772,779,1045,258,134,41,457,537,8267,8823,419,233,505,671,27,48,53,34,3,6,234,264,184,269,1,0,0,0
2012,Bovisasca,49,45,119,93,24,12,24,32,3081,3371,34,26,109,155,4,9,4,3,2,1,40,70,48,68,0,0,0,0
2012,Comasina,470,440,344,142,54,35,65,87,3067,3431,235,138,251,315,6,8,28,24,0,0,124,126,83,122,0,0,0,0
2012,Bruzzano,91,83,352,139,31,34,67,71,4982,5250,120,77,237,336,9,15,14,14,7,6,110,132,117,155,0,0,0,0
2012,Parco Nord,3,5,4,0,3,0,0,3,48,45,3,3,1,1,6,0,0,0,0,0,3,0,1,5,1,0,0,0
2012,Parco delle Abbazie,0,0,10,1,0,0,1,0,125,124,3,1,2,5,0,1,0,0,0,0,57,37,65,49,0,0,1,0
2012,Parco dei Navigli,0,0,6,1,0,0,0,0,138,112,1,2,2,3,1,3,0,0,0,0,10,10,5,7,0,0,0,0
2012,Parco Agricolo Sud,0,0,0,0,0,0,0,1,147,130,0,1,1,3,4,5,0,0,0,0,4,7,3,1,0,0,0,0
2012,Parco Bosco in Città,0,0,11,3,21,0,5,4,138,141,17,0,9,14,1,2,1,3,0,0,11,13,74,65,0,0,1,0
2013,Duomo,41,44,37,22,47,83,168,297,7029,7227,169,142,91,276,185,216,24,38,28,38,25,116,55,222,5,5,0,0
2013,Brera,41,64,121,36,64,64,140,306,7150,8090,123,130,78,241,218,283,20,28,46,54,52,147,96,243,7,7,2,0
2013,Giardini Porta Venezia,0,0,0,0,0,0,2,3,20,19,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,Guastalla,25,42,16,9,33,50,137,306,6098,6794,209,169,86,254,90,139,33,39,27,21,33,111,39,172,5,2,0,0
2013,Vigentina,55,49,222,33,26,21,63,147,5633,6345,123,102,95,178,75,123,16,14,12,20,31,88,44,158,1,1,0,0
2013,Ticinese,104,119,284,71,29,30,155,186,8122,9274,132,84,162,308,132,161,18,25,22,23,65,139,87,212,2,5,0,0
2013,Magenta - S. Vittore,47,38,29,17,29,43,105,251,7195,7928,162,138,77,213,230,305,13,10,19,39,28,95,46,169,1,4,0,0
2013,Parco Sempione,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Garibaldi Repubblica,61,68,34,10,17,13,21,21,2119,2308,67,37,71,126,31,40,3,5,5,8,22,39,11,54,2,1,0,0
2013,Centrale,296,283,252,94,189,39,276,341,6493,6745,785,234,314,412,114,110,54,44,13,21,61,138,76,207,1,1,0,0
2013,Isola,339,353,605,159,80,68,249,329,8481,9454,414,186,273,360,91,131,38,24,8,15,103,159,114,240,0,0,0,0
2013,Maciachini - Maggiolina,443,441,528,158,60,63,442,583,9686,10919,368,188,403,635,105,163,45,29,14,17,98,184,138,295,0,1,0,0
2013,Greco,294,275,362,140,88,70,392,425,5446,5967,241,103,307,438,28,43,15,8,0,4,113,123,78,175,0,2,0,0
2013,Niguarda - Cà Granda,209,234,698,435,144,139,194,253,14933,16614,230,173,473,731,53,95,39,17,10,14,154,241,193,429,0,1,0,0
2013,Bicocca,26,47,185,74,63,28,72,99,3169,3128,96,44,137,131,18,28,15,10,1,5,31,66,26,63,1,0,0,0
2013,Vle Monza,242,276,577,234,138,61,683,824,10385,10990,375,241,678,865,61,71,30,24,8,11,236,277,222,368,2,1,0,0
2013,Adriano,211,181,369,117,200,68,249,284,6218,6165,116,71,257,347,19,42,29,26,5,4,154,164,84,138,0,1,1,0
2013,Parco Lambro - Cimiano,71,88,280,147,28,41,282,335,7728,8924,77,60,364,516,60,100,27,24,5,3,103,155,87,211,0,0,0,0
2013,Padova,607,595,1936,613,220,115,1255,1389,11314,12582,713,390,1057,1485,51,90,63,29,10,4,387,434,307,525,0,1,0,0
2013,Loreto,794,783,2835,663,355,163,1267,1563,13760,14817,1837,590,1203,1525,118,169,129,67,10,11,271,443,335,571,0,6,0,0
2013,Buenos Aires - Venezia,370,400,521,213,126,170,580,830,24980,28138,646,321,471,883,403,525,113,96,63,69,163,442,257,722,6,9,0,0
2013,Città Studi,149,195,446,174,142,153,367,537,14048,16496,347,225,583,855,172,218,123,102,11,18,207,310,157,423,2,1,2,0
2013,Lambrate,84,79,294,108,54,30,204,237,4077,4336,87,55,201,249,25,36,40,43,4,3,80,130,45,101,0,0,0,0
2013,Parco Forlanini - Ortica,3,4,71,16,3,7,5,15,369,310,17,11,19,37,1,10,2,2,2,2,29,20,17,16,0,0,0,0
2013,Corsica,112,123,163,68,40,32,317,371,7356,8691,162,76,230,442,51,91,33,32,11,10,72,149,112,245,2,0,0,0
2013,XXII Marzo,102,134,190,85,54,64,232,341,12770,14819,143,100,206,404,157,259,42,30,19,38,69,182,91,257,3,8,0,0
2013,Porta Romana,84,100,121,55,18,17,164,207,6818,7536,99,51,137,232,107,134,15,13,18,21,47,125,60,166,0,2,0,0
2013,Umbria - Molise,136,152,712,322,177,214,387,455,8347,9531,227,123,326,498,54,82,56,46,4,15,126,204,131,267,1,1,0,0
2013,Ortomercato,50,67,399,123,23,23,119,136,1245,1366,55,28,121,173,5,4,5,5,1,1,69,68,22,44,0,0,0,0
2013,Mecenate,51,52,288,188,66,53,158,173,7334,8618,141,102,350,507,23,40,27,20,6,9,127,161,109,230,4,3,0,0
2013,Parco Monlué - Ponte Lambro,8,7,337,139,105,36,82,95,1642,1620,97,63,251,293,4,21,13,11,3,3,67,92,44,47,0,0,0,0
2013,Triulzo Superiore,3,2,259,62,11,4,61,53,254,224,130,82,99,116,1,3,0,2,0,0,44,37,34,32,0,0,0,0
2013,Rogoredo,25,24,241,83,30,16,70,94,3930,3734,160,80,200,280,28,32,20,14,2,8,73,93,50,94,1,0,0,0
2013,Chiaravalle,0,1,21,3,5,6,8,10,489,477,30,11,11,18,2,0,0,0,0,0,10,8,3,5,0,0,0,0
2013,Lodi - Corvetto,241,258,1592,660,234,193,725,874,12610,14212,510,313,820,1149,64,116,60,39,9,9,347,399,250,475,1,0,2,1
2013,Scalo Romana,122,117,776,311,193,34,279,319,3691,3889,506,151,303,409,25,38,24,5,3,1,80,106,69,111,0,0,0,0
2013,Ex OM - Morivione,66,82,161,63,11,9,124,125,3032,3393,107,81,118,172,9,27,8,11,5,4,37,51,29,72,0,0,0,0
2013,Ripamonti,52,51,181,47,24,22,91,124,5841,6220,143,77,158,247,28,41,14,10,6,4,80,101,77,127,1,0,0,0
2013,Quintosole,0,0,27,17,3,0,2,3,487,122,9,6,1,1,1,0,0,0,1,0,17,5,25,17,0,0,0,0
2013,Ronchetto delle Rane,0,0,32,15,3,5,14,9,332,322,5,3,19,10,2,2,3,2,0,1,1,3,1,2,0,0,0,0
2013,Gratosoglio - Ticinello,72,71,416,322,164,57,158,158,7567,8500,159,108,185,281,10,27,23,21,3,3,78,93,100,141,0,1,0,1
2013,Stadera,186,201,878,392,127,126,483,544,11639,12553,512,243,463,707,45,88,38,31,6,13,193,260,179,340,1,2,0,0
2013,Tibaldi,68,65,372,125,35,25,131,182,4517,5090,140,60,176,272,34,59,11,3,5,3,34,76,76,138,0,2,0,0
2013,Navigli,59,74,282,139,38,52,131,153,6852,7671,177,82,234,364,82,130,14,16,24,35,71,151,59,144,3,1,0,0
2013,S. Cristoforo,43,56,466,226,53,53,126,166,5092,5557,115,75,187,297,28,51,13,10,7,4,90,122,90,148,1,1,0,0
2013,Barona,18,32,461,378,44,57,89,131,6984,7853,116,92,125,239,10,40,15,16,4,2,41,73,55,99,0,0,0,0
2013,Cantalupa,5,3,14,4,1,3,0,1,201,195,2,1,4,10,3,2,1,1,0,1,5,3,2,5,0,0,0,0
2013,Ronchetto S/N,44,57,317,163,23,31,91,122,6080,6668,66,48,196,324,37,36,22,7,3,3,65,90,53,75,0,1,0,0
2013,Giambellino,215,218,1615,785,130,230,568,766,10954,12703,458,324,595,839,75,110,42,30,14,11,285,362,170,333,0,3,1,0
2013,Tortona,51,57,85,39,8,18,86,146,6219,7333,70,46,76,179,100,129,8,10,9,13,33,87,43,134,2,2,0,0
2013,Washington,85,108,80,34,28,38,224,337,10664,12814,93,76,167,384,211,303,34,54,26,39,34,145,107,299,4,3,0,0
2013,Bande Nere,360,376,538,200,53,50,596,858,16758,20003,242,183,575,857,133,182,132,130,28,25,192,363,154,443,2,2,1,0
2013,Lorenteggio,68,63,325,195,25,21,87,136,5349,6080,93,68,137,213,24,35,11,14,3,2,73,100,57,140,2,1,0,0
2013,Muggiano,1,2,24,12,5,6,8,10,1425,1409,9,7,25,29,2,8,0,1,0,1,6,15,7,16,0,0,0,0
2013,Baggio,71,71,585,311,78,58,478,496,11421,12816,253,193,646,867,17,32,9,15,3,4,200,247,150,274,0,0,0,0
2013,Forze Armate,136,140,503,282,97,118,360,438,9361,10385,148,129,379,591,28,37,14,13,3,2,103,186,114,218,0,0,0,0
2013,Selinunte,247,259,2444,1198,321,302,557,673,7795,9412,304,206,497,781,52,99,41,37,6,9,304,362,121,315,0,0,0,0
2013,De Angeli - Monte Rosa,118,149,79,41,38,35,161,269,8226,9784,94,77,191,354,243,309,15,22,16,19,57,156,78,223,0,1,0,0
2013,Tre Torri,4,4,0,1,3,10,11,15,568,654,3,4,6,22,29,29,4,2,3,6,3,14,6,13,1,0,0,0
2013,S. Siro,95,94,149,73,31,33,157,213,5009,5290,105,72,166,245,401,408,10,8,16,14,55,87,43,119,0,0,0,0
2013,Quarto Cagnino,55,62,140,80,15,17,43,58,4150,4376,37,24,97,119,12,21,1,0,7,5,24,38,23,48,1,0,0,0
2013,Quinto Romano,5,3,83,29,13,8,27,23,2138,2273,28,15,44,70,3,9,1,0,0,0,27,30,17,21,0,0,0,0
2013,Figino,1,6,34,20,5,6,9,14,702,723,31,25,16,27,2,0,1,0,0,0,34,39,13,20,0,0,0,0
2013,Trenno,0,2,22,5,55,1,9,11,1944,1952,51,1,17,32,6,6,5,0,0,0,6,9,7,25,0,0,0,0
2013,Gallaratese,83,79,229,161,83,55,122,189,13965,15718,96,94,268,463,40,68,31,21,9,9,160,227,101,241,1,3,0,0
2013,QT 8,14,16,23,16,3,9,28,34,1652,1944,24,22,18,56,20,26,5,4,1,4,16,21,17,44,0,0,0,0
2013,Portello,47,40,25,10,13,16,53,74,3262,3661,37,30,63,118,52,61,6,5,3,7,17,41,21,71,1,1,1,0
2013,Pagano,69,58,15,8,38,44,110,210,7197,7953,94,96,72,202,181,227,15,14,18,20,24,72,51,172,5,2,0,0
